,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
MTFR1,-0.059989493,0.37924063,1.7010944,0.36337763,6.1385555,6.098423,1.0405965e-06,-0.051653273,-5.0801853e-05,6.238564,5.8188443,6.1457033,-1.6999826e-05,6.2147107,0.3797999,6.486716
CD93,-0.049969237,0.2634148,1.4170004,0.25075644,5.112925,5.079425,8.672738e-07,-0.04302274,-4.2335072e-05,5.1962457,4.8467607,5.1190004,-1.4163144e-05,5.176701,0.26410794,5.4032054
WDR5,-0.046140727,1.2818279,1.3074784,1.2697446,4.7218785,4.6941166,7.958612e-07,-0.039778408,-3.8899074e-05,4.801293,4.47628,4.7281055,-1.3075437e-05,4.778366,1.2856519,4.988219
JAK3,-0.05536153,0.18778026,1.570009,0.17348182,5.6647506,5.627265,9.612186e-07,-0.047660265,-4.6917474e-05,5.756731,5.3697567,5.67133,-1.5690175e-05,5.73552,0.18800156,5.9864154
GSTM5,-0.043620963,0.36733347,1.2368516,0.3565966,4.46328,4.434517,7.566017e-07,-0.037563793,-3.6937483e-05,4.536441,4.231059,4.4687696,-1.2365341e-05,4.518787,0.36862516,4.7165866
MTHFD1,-0.055306833,0.67603946,1.5680095,0.6614593,5.6595306,5.623555,9.578865e-07,-0.047637634,-4.677879e-05,5.752557,5.3648787,5.6663632,-1.5672915e-05,5.729057,0.6776781,5.98004
ZFP451,-0.04499213,0.74215585,1.2753971,0.73076135,4.6039057,4.5753164,7.78565e-07,-0.03876276,-3.802815e-05,4.6801834,4.3643923,4.609731,-1.2752196e-05,4.6602416,0.7444695,4.8645153
HMGB2,-0.042029906,1.2548075,1.1909097,1.2440255,4.3011274,4.276149,7.246573e-07,-0.036238745,-3.5421745e-05,4.373744,4.0774994,4.3069253,-1.1911609e-05,4.352488,1.2587456,4.5436873
CASP1,-0.034227375,0.38590294,0.9704084,0.3780931,3.5018923,3.479729,5.9349657e-07,-0.029479379,-2.897615e-05,3.5597036,3.3198822,3.506442,-9.705602e-06,3.5454876,0.38768882,3.7007198
JUN,-0.023693549,1.5681388,0.6705558,1.5629005,2.424704,2.4134462,4.0492324e-07,-0.02047178,-1.9828758e-05,2.4680035,2.2991168,2.4288156,-6.7187702e-06,2.4521468,1.5738444,2.560446
